mara-netto;mara-brutto;half-netto;half-brutto;tenkm-netto;tenkm-brutto;fivekm-netto;fivekm-brutto;twofive-netto;twofive-brutto
03:46:36;04:02:44.804000;02:16:12;02:26:33.375000;01:07:13;01:17:07.639000;;;
03:54:34;04:10:42.978000;01:57:04;02:07:25.486000;01:07:12;01:17:06.746000;;;
03:59:52;04:16:01.153000;02:06:29;02:16:50.598000;01:07:13;01:17:07.853000;;;
04:00:38;04:16:47.327000;01:51:53;02:02:14.710000;01:07:13;01:17:07.960000;;;
04:00:47;04:16:56.501000;01:47:11;01:57:32.822000;01:07:14;01:17:09.067000;;;
04:03:38;04:19:47.676000;02:23:19;02:33:40.934000;01:07:15;01:17:10.174000;;;
04:07:34;04:23:43.850000;02:22:09;02:32:31.045000;01:07:16;01:17:11.281000;;;
04:07:34;04:23:44.024000;01:53:58;02:04:20.157000;01:07:16;01:17:11.388000;;;
04:08:55;04:25:05.199000;02:02:29;02:12:51.269000;01:07:16;01:17:11.495000;;;
04:09:12;04:25:22.373000;02:14:44;02:25:06.381000;01:07:17;01:17:12.602000;;;
04:18:21;04:34:31.547000;01:58:34;02:08:56.493000;01:07:17;01:17:12.709000;;;
04:25:58;04:42:08.722000;02:06:11;02:16:33.604000;01:07:16;01:17:11.816000;;;
04:29:51;04:46:01.896000;02:01:09;02:11:31.716000;01:07:16;01:17:11.923000;;;
04:36:21;04:52:32.070000;02:19:14;02:29:36.828000;01:07:17;01:17:13.030000;;;
04:41:00;04:57:11.245000;02:18:50;02:29:12.940000;01:07:17;01:17:13.137000;;;
04:49:20;05:05:31.419000;02:28:43;02:39:06.052000;01:07:17;01:17:13.244000;;;
04:55:48;05:11:59.593000;02:03:12;02:13:35.163000;01:07:17;01:17:13.351000;;;
05:50:36;06:06:47.767000;02:32:21;02:42:44.275000;01:07:17;01:17:13.458000;;;
06:21:21;06:37:32.942000;02:04:56;02:15:19.387000;01:07:17;01:17:13.565000;;;
03:23:08;03:39:20.116000;02:06:38;02:17:01.499000;01:07:18;01:17:14.672000;;;
03:38:15;03:54:27.290000;02:46:07;02:56:30.611000;01:07:18;01:17:14.779000;;;
03:44:57;04:01:09.465000;02:42:10;02:52:33.722000;01:07:18;01:17:14.886000;;;
03:47:11;04:03:23.639000;02:08:57;02:19:20.834000;01:07:19;01:17:15.993000;;;
04:00:34;04:16:46.813000;02:33:09;02:43:32.946000;01:07:19;01:17:16.100000;;;
04:11:05;04:27:17.988000;02:20:35;02:30:59.058000;01:07:19;01:17:16.207000;;;
04:22:09;04:38:22.162000;02:19:27;02:29:51.170000;01:07:21;01:17:18.314000;;;
04:39:03;04:55:16.336000;02:29:25;02:39:49.281000;01:07:21;01:17:18.421000;;;
03:40:08;03:56:21.511000;02:14:19;02:24:43.393000;01:07:21;01:17:18.528000;;;
03:41:43;03:57:56.685000;02:33:22;02:43:46.505000;01:07:22;01:17:19.635000;;;
03:54:42;04:10:55.859000;02:02:52;02:13:16.617000;01:07:23;01:17:20.742000;;;
04:01:56;04:18:10.033000;02:02:13;02:12:37.729000;01:07:23;01:17:20.849000;;;
04:10:14;04:26:28.208000;02:31:08;02:41:32.840000;01:07:23;01:17:20.956000;;;
04:11:06;04:27:20.382000;02:07:20;02:17:44.952000;01:07:23;01:17:21.063000;;;
04:16:31;04:32:45.556000;02:01:27;02:11:52.064000;01:07:22;01:17:20.170000;;;
04:19:48;04:36:02.731000;02:27:56;02:38:21.176000;01:07:23;01:17:21.277000;;;
04:22:45;04:38:59.905000;01:59:52;02:10:17.288000;01:07:23;01:17:21.384000;;;
04:30:19;04:46:34.079000;01:59:39;02:10:04.399000;01:07:23;01:17:21.491000;;;
03:49:35;04:05:50.254000;02:29:58;02:40:23.511000;01:07:23;01:17:21.598000;;;
03:56:13;04:12:28.428000;02:39:23;02:49:48.623000;01:07:23;01:17:21.705000;;;
04:03:28;04:19:43.602000;02:01:30;02:11:55.735000;01:07:23;01:17:21.812000;;;
04:03:58;04:20:13.777000;01:46:30;01:56:55.847000;01:07:23;01:17:21.919000;;;
04:12:29;04:28:44.951000;02:27:12;02:37:37.958000;01:07:24;01:17:23.026000;;;
04:28:47;04:45:03.125000;02:30:14;02:40:40.070000;01:07:24;01:17:23.133000;;;
04:31:10;04:47:26.299000;02:28:28;02:38:54.182000;01:07:24;01:17:23.240000;;;
04:34:10;04:50:26.474000;01:58:48;02:09:14.294000;01:07:24;01:17:23.347000;;;
04:41:03;04:57:19.648000;02:17:11;02:27:37.405000;01:07:24;01:17:23.454000;;;
04:51:45;05:08:01.822000;02:18:53;02:29:19.517000;01:07:24;01:17:23.561000;;;
04:53:09;05:09:25.997000;02:18:53;02:29:19.629000;01:07:23;01:17:22.668000;;;
05:13:17;05:29:34.171000;02:31:41;02:42:07.741000;01:07:24;01:17:23.775000;;;
03:18:33;03:34:50.345000;01:56:38;02:07:04.853000;01:07:24;01:17:23.882000;;;
03:29:08;03:45:25.520000;02:33:28;02:43:54.964000;01:07:24;01:17:23.989000;;;
03:38:55;03:55:12.694000;01:45:45;01:56:12.076000;01:07:24;01:17:24.096000;;;
03:39:11;03:55:28.868000;02:12:59;02:23:26.188000;01:07:24;01:17:24.203000;;;
03:43:37;03:59:55.043000;02:14:17;02:24:44.300000;01:07:25;01:17:25.310000;;;
03:44:49;04:01:07.217000;03:01:38;03:12:05.412000;01:07:25;01:17:25.417000;;;
03:45:46;04:02:04.391000;02:12:23;02:22:50.523000;01:07:25;01:17:25.524000;;;
03:53:27;04:09:45.565000;02:21:40;02:32:07.635000;01:07:25;01:17:25.631000;;;
03:57:39;04:13:57.740000;02:31:39;02:42:06.747000;01:07:25;01:17:25.738000;;;
03:58:27;04:14:45.914000;02:16:09;02:26:36.859000;01:07:25;01:17:25.844000;;;
04:01:55;04:18:14.088000;02:50:20;03:00:47.971000;01:07:26;01:17:26.951000;;;
04:02:58;04:19:17.263000;01:47:59;01:58:27.082000;01:07:26;01:17:27.058000;;;
04:12:52;04:29:11.437000;02:27:08;02:37:36.194000;01:07:26;01:17:27.165000;;;
04:16:22;04:32:41.611000;01:50:35;02:01:03.306000;01:07:26;01:17:27.272000;;;
04:25:08;04:41:27.786000;02:24:08;02:34:36.418000;01:07:26;01:17:27.379000;;;
04:25:08;04:41:27.960000;01:46:41;01:57:09.530000;01:07:27;01:17:28.486000;;;
04:31:25;04:47:45.134000;02:20:12;02:30:40.641000;01:07:27;01:17:28.593000;;;
04:32:43;04:49:03.309000;02:03:04;02:13:32.753000;01:07:27;01:17:28.700000;;;
04:36:40;04:53:00.483000;02:06:20;02:16:48.865000;01:07:28;01:17:29.807000;;;
04:37:02;04:53:22.657000;02:32:35;02:43:03.977000;01:07:28;01:17:29.914000;;;
04:37:46;04:54:06.831000;01:57:51;02:08:20.089000;01:07:29;01:17:31.021000;;;
04:38:23;04:54:44.006000;02:00:26;02:10:55.200000;01:07:29;01:17:31.128000;;;
04:38:23;04:54:44.180000;01:55:29;02:05:58.312000;01:07:29;01:17:31.235000;;;
04:43:36;04:59:57.354000;03:11:39;03:22:08.424000;01:07:30;01:17:32.342000;;;
04:50:26;05:06:47.529000;01:53:16;02:03:45.536000;01:07:30;01:17:32.449000;;;
03:24:55;03:41:16.703000;02:25:34;02:36:03.648000;01:07:30;01:17:32.556000;;;
03:34:37;03:50:58.877000;02:17:33;02:28:02.759000;01:07:30;01:17:32.663000;;;
03:43:17;03:59:39.052000;01:53:30;02:03:59.871000;01:07:31;01:17:33.770000;;;
03:44:47;04:01:09.226000;02:00:28;02:10:57.983000;01:07:31;01:17:33.877000;;;
03:50:25;04:06:47.400000;02:12:33;02:23:03.095000;01:07:31;01:17:33.984000;;;
03:51:21;04:07:43.575000;02:04:14;02:14:44.207000;01:07:30;01:17:33.091000;;;
04:03:22;04:19:44.749000;01:57:47;02:08:17.318000;01:07:30;01:17:33.198000;;;
04:08:22;04:24:44.923000;01:45:56;01:56:26.430000;01:07:30;01:17:33.305000;;;
04:08:40;04:25:03.097000;02:20:13;02:30:43.542000;01:07:31;01:17:34.412000;;;
04:09:41;04:26:04.272000;02:01:05;02:11:35.654000;01:07:31;01:17:34.519000;;;
04:10:20;04:26:43.446000;02:04:18;02:14:48.766000;01:07:31;01:17:34.626000;;;
04:16:45;04:33:08.620000;01:54:54;02:05:24.877000;01:07:31;01:17:34.733000;;;
04:18:46;04:35:09.795000;01:43:21;01:53:51.989000;01:07:31;01:17:34.840000;;;
04:27:47;04:44:10.969000;02:04:43;02:15:14.101000;01:07:31;01:17:34.947000;;;
04:31:15;04:47:39.143000;02:15:12;02:25:43.213000;01:07:32;01:17:36.054000;;;
04:33:33;04:49:57.318000;02:48:52;02:59:23.325000;01:07:32;01:17:36.161000;;;
04:40:08;04:56:32.492000;02:20:41;02:31:12.436000;01:07:32;01:17:36.268000;;;
04:41:41;04:58:05.666000;02:11:23;02:21:54.548000;01:07:33;01:17:37.375000;;;
04:44:24;05:00:48.841000;02:34:04;02:44:35.660000;01:07:32;01:17:36.482000;;;
04:44:57;05:01:22.015000;02:37:49;02:48:20.772000;01:07:32;01:17:36.589000;;;
04:45:46;05:02:11.189000;02:08:05;02:18:36.884000;01:07:33;01:17:37.696000;;;
04:56:14;05:12:39.363000;01:38:42;01:49:13.995000;01:07:33;01:17:37.803000;;;
05:04:55;05:21:20.538000;02:26:59;02:37:31.107000;01:07:34;01:17:38.910000;;;
05:19:44;05:36:09.712000;01:57:57;02:08:29.219000;01:07:35;01:17:40.017000;;;
05:31:02;05:47:27.886000;02:12:42;02:23:14.331000;01:07:35;01:17:40.124000;;;
05:31:06;05:47:32.061000;01:51:48;02:02:20.443000;01:07:36;01:17:41.231000;;;
03:40:18;03:56:44.235000;02:23:03;02:33:35.554000;01:07:36;01:17:41.338000;;;
04:21:56;04:38:22.409000;02:11:23;02:21:55.666000;01:07:37;01:17:42.445000;;;
04:25:59;04:42:25.584000;02:53:54;03:04:26.778000;01:07:38;01:17:43.552000;;;
04:30:46;04:47:12.758000;02:18:40;02:29:12.890000;01:07:38;01:17:43.659000;;;
04:44:26;05:00:52.932000;01:55:19;02:05:52.002000;01:07:39;01:17:44.766000;;;
04:03:12;04:19:39.107000;02:27:27;02:38:00.113000;01:07:40;01:17:45.873000;;;
04:30:51;04:47:18.281000;02:05:14;02:15:47.225000;01:07:39;01:17:44.980000;;;
04:33:13;04:49:40.455000;01:49:23;01:59:56.337000;01:07:39;01:17:45.087000;;;
03:13:21;03:29:48.629000;02:16:57;02:27:30.449000;01:07:39;01:17:45.194000;;;
03:35:04;03:51:31.804000;02:02:49;02:13:22.561000;01:07:40;01:17:46.301000;;;
03:44:47;04:01:14.978000;03:09:26;03:19:59.672000;01:07:41;01:17:47.408000;;;
03:50:36;04:07:04.152000;02:24:47;02:35:20.784000;01:07:41;01:17:47.515000;;;
03:58:07;04:14:35.327000;01:39:26;01:49:59.896000;01:07:41;01:17:47.622000;;;
04:05:05;04:21:33.501000;02:09:38;02:20:12.008000;01:07:41;01:17:47.729000;;;
04:08:19;04:24:47.675000;02:27:07;02:37:41.120000;01:07:42;01:17:48.836000;;;
04:14:23;04:30:51.850000;02:40:07;02:50:41.231000;01:07:41;01:17:47.943000;;;
04:17:59;04:34:28.024000;02:16:57;02:27:31.343000;01:07:41;01:17:48.050000;;;
04:25:51;04:42:20.198000;02:17:27;02:28:01.455000;01:07:41;01:17:48.157000;;;
04:27:22;04:43:51.373000;01:50:55;02:01:29.567000;01:07:41;01:17:48.264000;;;
04:28:14;04:44:43.547000;02:14:43;02:25:17.679000;01:07:41;01:17:48.371000;;;
04:47:38;05:04:07.721000;01:38:55;01:49:29.790000;01:07:42;01:17:49.478000;;;
04:55:52;05:12:21.895000;01:37:32;01:48:06.902000;01:07:42;01:17:49.585000;;;
04:56:33;05:13:03.070000;01:42:05;01:52:40.014000;01:07:42;01:17:49.692000;;;
05:32:41;05:49:11.244000;02:10:30;02:21:05.126000;01:07:42;01:17:49.799000;;;
03:16:41;03:33:11.418000;02:18:49;02:29:24.238000;01:07:42;01:17:49.906000;;;
03:18:03;03:34:33.593000;01:37:10;01:47:45.349000;01:07:42;01:17:50.013000;;;
03:44:45;04:01:15.767000;02:15:42;02:26:17.461000;01:07:42;01:17:50.120000;;;
03:47:31;04:04:01.941000;02:03:05;02:13:40.573000;01:07:43;01:17:51.227000;;;
03:59:27;04:15:58.116000;02:12:12;02:22:47.685000;01:07:43;01:17:51.334000;;;
04:16:54;04:33:25.290000;02:11:05;02:21:40.797000;01:07:43;01:17:51.441000;;;
04:29:17;04:45:48.464000;02:16:23;02:26:58.908000;01:07:43;01:17:51.548000;;;
04:29:20;04:45:51.639000;02:25:49;02:36:25.020000;01:07:43;01:17:51.655000;;;
05:12:57;05:29:28.813000;02:00:40;02:11:16.132000;01:07:42;01:17:50.762000;;;
05:14:36;05:31:07.987000;02:34:23;02:44:59.244000;01:07:42;01:17:50.869000;;;
03:15:22;03:31:54.161000;02:43:02;02:53:38.356000;01:07:43;01:17:51.976000;;;
03:17:20;03:33:52.336000;01:45:26;01:56:02.467000;01:07:43;01:17:52.083000;;;
03:27:14;03:43:46.510000;02:03:06;02:13:42.579000;01:07:43;01:17:52.190000;;;
03:28:05;03:44:37.684000;02:19:56;02:30:32.691000;01:07:44;01:17:53.297000;;;
03:28:20;03:44:52.859000;01:57:53;02:08:29.803000;01:07:44;01:17:53.404000;;;
03:29:08;03:45:41.033000;01:52:53;02:03:29.915000;01:07:44;01:17:53.511000;;;
03:44:43;04:01:16.207000;02:31:11;02:41:48.026000;01:07:44;01:17:53.618000;;;
03:50:21;04:06:54.382000;02:09:32;02:20:09.138000;01:07:44;01:17:53.724000;;;
03:50:44;04:07:17.556000;02:09:56;02:20:33.250000;01:07:44;01:17:53.831000;;;
03:56:29;04:13:02.730000;02:00:24;02:11:01.362000;01:07:44;01:17:53.938000;;;
03:59:29;04:16:02.905000;02:10:13;02:20:50.474000;01:07:45;01:17:55.045000;;;
04:02:47;04:19:21.079000;02:39:49;02:50:26.585000;01:07:45;01:17:55.152000;;;
04:12:48;04:29:22.253000;01:48:43;01:59:20.697000;01:07:45;01:17:55.259000;;;
04:16:24;04:32:58.427000;03:09:10;03:19:47.809000;01:07:45;01:17:55.366000;;;
04:17:58;04:34:32.602000;01:57:16;02:07:53.921000;01:07:45;01:17:55.473000;;;
04:18:15;04:34:49.776000;02:03:02;02:13:40.033000;01:07:46;01:17:56.580000;;;
04:23:24;04:39:58.950000;01:37:09;01:47:47.144000;01:07:46;01:17:56.687000;;;
04:23:24;04:39:59.125000;02:03:09;02:13:47.256000;01:07:47;01:17:57.794000;;;
04:24:11;04:40:46.299000;01:37:24;01:48:02.368000;01:07:47;01:17:57.901000;;;
04:24:44;04:41:19.473000;02:02:39;02:13:17.480000;01:07:47;01:17:58.008000;;;
04:24:59;04:41:34.648000;02:21:21;02:31:59.592000;01:07:47;01:17:58.115000;;;
04:25:02;04:41:37.822000;02:19:02;02:29:40.703000;01:07:48;01:17:59.222000;;;
04:29:20;04:45:55.996000;02:27:38;02:38:16.815000;01:07:49;01:18:00.329000;;;
04:29:41;04:46:17.171000;02:15:51;02:26:29.927000;01:07:49;01:18:00.436000;;;
04:56:32;05:13:08.345000;02:29:08;02:39:47.039000;01:07:49;01:18:00.543000;;;
05:00:29;05:17:05.519000;02:06:55;02:17:34.150000;01:07:50;01:18:01.650000;;;
03:35:06;03:51:42.693000;02:09:05;02:19:44.262000;01:07:49;01:18:00.757000;;;
03:41:03;03:57:39.868000;01:46:33;01:57:12.374000;01:07:49;01:18:00.864000;;;
03:41:39;03:58:16.042000;02:27:35;02:38:14.486000;01:07:50;01:18:01.971000;;;
03:50:01;04:06:38.216000;01:37:24;01:48:03.598000;01:07:50;01:18:02.078000;;;
03:56:41;04:13:18.391000;02:37:39;02:48:18.709000;01:07:50;01:18:02.185000;;;
03:59:22;04:15:59.565000;01:48:59;01:59:38.821000;01:07:51;01:18:03.292000;;;
04:01:23;04:18:00.739000;01:59:54;02:10:33.933000;01:07:51;01:18:03.399000;;;
04:05:46;04:22:23.914000;02:20:45;02:31:25.045000;01:07:50;01:18:02.506000;;;
04:07:19;04:23:57.088000;02:02:51;02:13:31.157000;01:07:50;01:18:02.613000;;;
04:07:59;04:24:37.262000;02:11:37;02:22:17.268000;01:07:51;01:18:03.720000;;;
04:08:26;04:25:04.437000;02:39:19;02:49:59.380000;01:07:51;01:18:03.827000;;;
04:08:29;04:25:07.611000;02:39:19;02:49:59.492000;01:07:52;01:18:04.934000;;;
04:08:30;04:25:08.785000;02:12:33;02:23:13.604000;01:07:52;01:18:05.041000;;;
04:16:57;04:33:35.959000;01:52:49;02:03:29.716000;01:07:52;01:18:05.148000;;;
04:19:18;04:35:57.134000;02:31:40;02:42:20.827000;01:07:53;01:18:06.255000;;;
04:21:13;04:37:52.308000;01:42:32;01:53:12.939000;01:07:53;01:18:06.362000;;;
04:27:58;04:44:37.482000;02:04:39;02:15:20.051000;01:07:54;01:18:07.469000;;;
04:28:40;04:45:19.657000;01:49:39;02:00:20.163000;01:07:54;01:18:07.576000;;;
04:36:37;04:53:16.831000;02:22:49;02:33:30.275000;01:07:54;01:18:07.683000;;;
04:55:06;05:11:46.005000;02:25:33;02:36:14.386000;01:07:55;01:18:08.790000;;;
05:12:32;05:29:12.180000;02:18:07;02:28:48.498000;01:07:55;01:18:08.897000;;;
05:12:56;05:29:36.354000;02:45:26;02:56:07.610000;01:07:56;01:18:10.004000;;;
05:12:56;05:29:36.528000;02:32:09;02:42:50.722000;01:07:56;01:18:10.111000;;;
05:38:21;05:55:01.703000;02:12:47;02:23:28.834000;01:07:56;01:18:10.218000;;;
03:51:22;04:08:02.877000;02:12:06;02:22:47.945000;01:07:56;01:18:10.325000;;;
04:28:32;04:45:13.051000;02:13:14;02:23:56.057000;01:07:56;01:18:10.432000;;;
04:50:51;05:07:32.225000;02:10:24;02:21:06.169000;01:07:57;01:18:11.539000;;;
05:46:40;06:03:21.400000;02:39:11;02:49:53.281000;01:07:57;01:18:11.646000;;;
03:40:50;03:57:31.574000;01:57:41;02:08:23.393000;01:07:57;01:18:11.753000;;;
03:42:26;03:59:07.748000;01:48:11;01:58:53.504000;01:07:57;01:18:11.860000;;;
04:01:42;04:18:23.923000;02:05:33;02:16:15.616000;01:07:57;01:18:11.967000;;;
04:15:24;04:32:06.097000;01:52:07;02:02:49.728000;01:07:58;01:18:13.074000;;;
04:31:21;04:48:03.271000;02:28:02;02:38:44.840000;01:07:58;01:18:13.181000;;;
04:41:55;04:58:37.446000;01:53:28;02:04:10.952000;01:07:57;01:18:12.288000;;;
04:56:43;05:13:25.620000;02:21:02;02:31:45.063000;01:07:57;01:18:12.395000;;;
05:04:29;05:21:11.794000;02:15:18;02:26:01.175000;01:07:58;01:18:13.502000;;;
06:41:00;06:57:42.969000;02:00:42;02:11:25.287000;01:07:59;01:18:14.609000;;;
03:51:15;04:07:58.143000;02:29:56;02:40:39.399000;01:07:59;01:18:14.716000;;;
04:00:38;04:17:21.317000;02:04:44;02:15:27.511000;01:07:59;01:18:14.823000;;;
04:06:08;04:22:51.491000;01:46:41;01:57:24.622000;01:07:59;01:18:14.930000;;;
04:09:25;04:26:08.666000;01:48:23;01:59:06.734000;01:07:59;01:18:15.037000;;;
04:10:28;04:27:11.840000;02:04:12;02:14:55.846000;01:08:00;01:18:16.144000;;;
04:26:16;04:43:00.014000;02:01:59;02:12:42.958000;01:08:00;01:18:16.251000;;;
04:41:56;04:58:40.189000;03:08:55;03:19:39.070000;01:08:00;01:18:16.358000;;;
04:47:30;05:04:14.363000;02:02:43;02:13:27.181000;01:08:01;01:18:17.465000;;;
05:06:40;05:23:24.537000;02:23:57;02:34:41.293000;01:08:01;01:18:17.572000;;;
05:09:08;05:25:52.712000;02:03:31;02:14:15.405000;01:08:00;01:18:16.679000;;;
05:09:08;05:25:52.886000;01:53:41;02:04:25.517000;01:08:00;01:18:16.786000;;;
03:58:08;04:14:53.060000;02:45:33;02:56:17.629000;01:08:01;01:18:17.893000;;;
04:18:24;04:35:09.235000;01:49:46;02:00:30.740000;01:08:01;01:18:18;;;
04:30:01;04:46:46.409000;02:23:28;02:34:12.852000;01:08:02;01:18:19.107000;;;
04:31:01;04:47:46.583000;01:57:14;02:07:58.964000;01:08:02;01:18:19.214000;;;
04:39:05;04:55:50.757000;02:18:21;02:29:06.076000;01:08:02;01:18:19.321000;;;
04:50:06;05:06:51.932000;02:06:00;02:16:45.188000;01:08:02;01:18:19.428000;;;
04:57:18;05:14:04.106000;02:38:30;02:49:15.299000;01:08:02;01:18:19.535000;;;
05:41:15;05:58:01.280000;02:07:18;02:18:03.411000;01:08:01;01:18:18.642000;;;
03:21:36;03:38:22.455000;02:08:35;02:19:20.523000;01:08:01;01:18:18.749000;;;
03:50:42;04:07:28.629000;02:19:19;02:30:04.635000;01:08:01;01:18:18.856000;;;
04:07:25;04:24:11.803000;01:51:19;02:02:04.747000;01:08:02;01:18:19.963000;;;
04:07:33;04:24:19.978000;02:11:55;02:22:40.858000;01:08:02;01:18:20.070000;;;
04:51:14;05:08:01.152000;02:08:02;02:18:47.970000;01:08:03;01:18:21.177000;;;
05:08:56;05:25:43.326000;01:56:21;02:07:07.082000;01:08:02;01:18:20.284000;;;
05:31:19;05:48:06.501000;02:07:49;02:18:35.194000;01:08:03;01:18:21.391000;;;
03:35:12;03:51:59.675000;02:05:42;02:16:28.306000;01:08:03;01:18:21.498000;;;
03:38:14;03:55:01.849000;02:15:17;02:26:03.417000;01:08:03;01:18:21.604000;;;
03:44:02;04:00:50.024000;02:13:51;02:24:37.529000;01:08:03;01:18:21.711000;;;
03:50:49;04:07:37.198000;02:20:41;02:31:27.641000;01:08:03;01:18:21.818000;;;
03:54:57;04:11:45.372000;02:15:57;02:26:43.753000;01:08:04;01:18:22.925000;;;
03:57:41;04:14:29.546000;02:07:40;02:18:26.865000;01:08:04;01:18:23.032000;;;
03:59:55;04:16:43.721000;02:15:11;02:25:57.976000;01:08:03;01:18:22.139000;;;
04:07:20;04:24:08.895000;03:11:52;03:22:39.088000;01:08:03;01:18:22.246000;;;
04:08:13;04:25:02.069000;02:37:02;02:47:49.200000;01:08:03;01:18:22.353000;;;
04:09:38;04:26:27.244000;02:15:57;02:26:44.312000;01:08:03;01:18:22.460000;;;
04:11:02;04:27:51.418000;01:52:35;02:03:22.424000;01:08:04;01:18:23.567000;;;
04:13:30;04:30:19.592000;02:07:44;02:18:31.535000;01:08:04;01:18:23.674000;;;
04:13:37;04:30:26.767000;01:49:20;02:00:07.647000;01:08:04;01:18:23.781000;;;
04:20:59;04:37:48.941000;02:17:54;02:28:41.759000;01:08:05;01:18:24.888000;;;
04:26:56;04:43:46.115000;01:43:39;01:54:26.871000;01:08:05;01:18:24.995000;;;
04:38:20;04:55:10.290000;02:24:25;02:35:12.983000;01:08:04;01:18:24.102000;;;
04:42:31;04:59:21.464000;02:29:39;02:40:27.094000;01:08:04;01:18:24.209000;;;
04:43:47;05:00:37.638000;02:05:56;02:16:44.206000;01:08:04;01:18:24.316000;;;
04:58:01;05:14:51.812000;02:09:01;02:19:49.318000;01:08:04;01:18:24.423000;;;
05:29:59;05:46:49.987000;02:00:32;02:11:20.430000;01:08:04;01:18:24.530000;;;
05:31:30;05:48:21.161000;02:24:05;02:34:53.542000;01:08:05;01:18:25.637000;;;
06:15:53;06:32:44.335000;01:57:48;02:08:36.653000;01:08:05;01:18:25.744000;;;
03:36:48;03:53:39.510000;02:13:53;02:24:41.765000;01:08:05;01:18:25.851000;;;
03:38:44;03:55:35.684000;01:57:46;02:08:34.877000;01:08:06;01:18:26.958000;;;
03:45:28;04:02:19.858000;01:41:44;01:52:32.989000;01:08:06;01:18:27.065000;;;
03:46:26;04:03:18.033000;01:54:17;02:05:06.101000;01:08:07;01:18:28.172000;;;
03:46:54;04:03:46.207000;02:13:10;02:23:59.212000;01:08:07;01:18:28.279000;;;
03:50:48;04:07:40.381000;02:12:22;02:23:11.324000;01:08:07;01:18:28.386000;;;
03:53:18;04:10:10.556000;01:42:40;01:53:29.436000;01:08:08;01:18:29.493000;;;
03:53:29;04:10:21.730000;02:04:18;02:15:07.548000;01:08:09;01:18:30.600000;;;
04:08:16;04:25:08.904000;02:18:33;02:29:22.660000;01:08:10;01:18:31.707000;;;
04:16:04;04:32:57.078000;02:26:44;02:37:33.771000;01:08:10;01:18:31.814000;;;
04:16:38;04:33:31.253000;02:13:08;02:23:57.883000;01:08:10;01:18:31.921000;;;
04:18:22;04:35:15.427000;02:10:10;02:20:59.995000;01:08:11;01:18:33.028000;;;
04:18:51;04:35:44.601000;02:05:03;02:15:53.107000;01:08:11;01:18:33.135000;;;
04:23:55;04:40:48.776000;02:17:48;02:28:38.219000;01:08:12;01:18:34.242000;;;
04:31:51;04:48:44.950000;02:20:13;02:31:03.330000;01:08:12;01:18:34.349000;;;
04:34:26;04:51:20.124000;02:17:41;02:28:31.442000;01:08:12;01:18:34.456000;;;
04:37:04;04:53:58.299000;02:36:07;02:46:57.554000;01:08:12;01:18:34.563000;;;
04:39:13;04:56:07.473000;01:42:22;01:53:12.666000;01:08:13;01:18:35.670000;;;
04:42:32;04:59:26.647000;01:35:34;01:46:24.778000;01:08:13;01:18:35.777000;;;
04:43:23;05:00:17.822000;02:09:35;02:20:25.889000;01:08:12;01:18:34.884000;;;
04:45:05;05:01:59.996000;01:53:35;02:04:26.001000;01:08:13;01:18:35.991000;;;
04:47:10;05:04:05.170000;02:05:03;02:15:54.113000;01:08:13;01:18:36.098000;;;
04:53:37;05:10:32.344000;02:38:20;02:49:11.225000;01:08:13;01:18:36.205000;;;
04:57:59;05:14:54.519000;02:36:04;02:46:55.336000;01:08:14;01:18:37.312000;;;
05:14:56;05:31:51.693000;01:41:38;01:52:29.448000;01:08:14;01:18:37.419000;;;
05:19:25;05:36:20.867000;02:06:15;02:17:06.560000;01:08:14;01:18:37.526000;;;
05:31:18;05:48:14.042000;02:36:00;02:46:51.672000;01:08:14;01:18:37.633000;;;
05:31:30;05:48:26.216000;01:46:04;01:56:55.784000;01:08:14;01:18:37.740000;;;
05:43:07;06:00:03.390000;02:16:25;02:27:16.895000;01:08:14;01:18:37.847000;;;
03:40:45;03:57:41.565000;02:40:32;02:51:24.007000;01:08:15;01:18:38.954000;;;
04:09:48;04:26:44.739000;02:23:36;02:34:28.119000;01:08:15;01:18:39.061000;;;
04:15:38;04:32:34.913000;02:07:33;02:18:25.231000;01:08:16;01:18:40.168000;;;
04:21:28;04:38:25.088000;02:46:54;02:57:46.343000;01:08:17;01:18:41.275000;;;
04:22:42;04:39:39.262000;02:35:04;02:45:56.454000;01:08:18;01:18:42.382000;;;
04:55:21;05:12:18.436000;01:44:56;01:55:48.566000;01:08:17;01:18:41.489000;;;
05:00:48;05:17:45.610000;02:21:20;02:32:12.678000;01:08:17;01:18:41.596000;;;
05:22:15;05:39:12.785000;02:12:52;02:23:44.790000;01:08:17;01:18:41.703000;;;
03:34:39;03:51:36.959000;01:48:46;01:59:38.902000;01:08:17;01:18:41.810000;;;
03:41:35;03:58:33.133000;01:56:56;02:07:49.013000;01:08:18;01:18:42.917000;;;
03:51:47;04:08:45.308000;03:02:29;03:13:22.125000;01:08:18;01:18:43.024000;;;
04:21:23;04:38:21.482000;02:05:45;02:16:38.237000;01:08:18;01:18:43.131000;;;
04:25:16;04:42:14.656000;02:37:14;02:48:07.349000;01:08:18;01:18:43.238000;;;
04:31:05;04:48:03.831000;02:24:28;02:35:21.461000;01:08:19;01:18:44.345000;;;
04:33:09;04:50:08.005000;02:44:07;02:55:00.572000;01:08:19;01:18:44.452000;;;
04:43:40;05:00:39.179000;01:47:34;01:58:27.684000;01:08:19;01:18:44.559000;;;
